date,league,season,season_type,covid,home_team,away_team,home_goals,away_goals,result,home_last3_points,away_last3_points,result_label,home_form_group,away_form_group,stadium,capacity,ht_home_goals,ht_away_goals,ht_result
2020-10-04,La Liga,2020_2021,covid,1,Osasuna,Celta,2,0,H,3,4,Home Win,bad,medium,Reyno de Navarra,19800.0,1.0,0.0,H
2020-10-04,Ligue 1,2020_2021,covid,1,Bordeaux,Dijon,3,0,H,2,1,Home Win,bad,bad,NA,NA,2.0,0.0,H
2020-10-04,Ligue 1,2020_2021,covid,1,Brest,Monaco,1,0,H,6,6,Home Win,medium,medium,NA,NA,1.0,0.0,H
2020-10-04,Ligue 1,2020_2021,covid,1,Lyon,Marseille,1,1,D,2,2,Draw,bad,bad,Gerland Stadyumu,41044.0,1.0,1.0,D
2020-10-04,Ligue 1,2020_2021,covid,1,Metz,Lorient,3,1,H,4,1,Home Win,medium,bad,NA,NA,1.0,1.0,D
2020-10-04,Ligue 1,2020_2021,covid,1,Montpellier,Nimes,0,1,A,7,2,Away Win,good,bad,Stade de la Mosson,32939.0,0.0,0.0,D
2020-10-04,Ligue 1,2020_2021,covid,1,Rennes,Reims,2,2,D,9,0,Draw,good,bad,Stade de la Route de Lorient,31127.0,2.0,1.0,H
2020-10-04,Ligue 1,2020_2021,covid,1,Strasbourg,Lille,0,3,A,3,7,Away Win,bad,good,Meinau Stadyumu,29230.0,0.0,1.0,A
2020-10-04,Premier League,2020_2021,covid,1,Arsenal,Sheffield United,2,1,H,6,0,Home Win,medium,bad,Emirates Stadyumu,60361.0,0.0,0.0,D
2020-10-04,Premier League,2020_2021,covid,1,Aston Villa,Liverpool,7,2,H,6,9,Home Win,medium,good,Villa Park,42786.0,4.0,1.0,H
2020-10-04,Premier League,2020_2021,covid,1,Leicester,West Ham,0,3,A,9,3,Away Win,good,bad,King Power Stadyumu,32312.0,0.0,2.0,A
2020-10-04,Premier League,2020_2021,covid,1,Man United,Tottenham,1,6,A,3,4,Away Win,bad,medium,Old Trafford,75653.0,1.0,4.0,A
2020-10-04,Premier League,2020_2021,covid,1,Southampton,West Brom,2,0,H,3,1,Home Win,bad,bad,St Mary's Stadium,32689.0,1.0,0.0,H
2020-10-04,Premier League,2020_2021,covid,1,Wolves,Fulham,1,0,H,3,0,Home Win,bad,bad,Molineux,24259.0,0.0,0.0,D
2020-10-04,Serie A,2020_2021,covid,1,Atalanta,Cagliari,5,2,H,6,1,Home Win,medium,bad,Stadio Atleti Azzurri d'Italia,26562.0,4.0,1.0,H
2020-10-04,Serie A,2020_2021,covid,1,Benevento,Bologna,1,0,H,3,3,Home Win,bad,bad,NA,NA,0.0,0.0,D
2020-10-04,Serie A,2020_2021,covid,1,Lazio,Inter,1,1,D,3,6,Draw,bad,medium,NA,NA,0.0,1.0,A
2020-10-04,Serie A,2020_2021,covid,1,Milan,Spezia,3,0,H,6,3,Home Win,medium,bad,NA,NA,0.0,0.0,D
2020-10-04,Serie A,2020_2021,covid,1,Parma,Verona,1,0,H,0,4,Home Win,bad,medium,Stadio Ennio Tardini,27906.0,1.0,0.0,H
2020-10-16,Ligue 1,2020_2021,covid,1,Dijon,Rennes,1,1,D,1,7,Draw,bad,good,NA,NA,0.0,1.0,A
2020-10-16,Ligue 1,2020_2021,covid,1,Nimes,Paris SG,0,4,A,5,9,Away Win,medium,good,NA,NA,0.0,1.0,A
2020-10-17,Bundesliga,2020_2021,covid,1,Augsburg,RB Leipzig,0,2,A,7,7,Away Win,good,good,Impuls Arena,30660.0,0.0,1.0,A
2020-10-17,Bundesliga,2020_2021,covid,1,Bielefeld,Bayern Munich,1,4,A,4,6,Away Win,medium,medium,NA,NA,0.0,3.0,A
2020-10-17,Bundesliga,2020_2021,covid,1,Freiburg,Werder Bremen,1,1,D,4,6,Draw,medium,medium,Kara Orman Stadyumu,24036.0,1.0,1.0,D
2020-10-17,Bundesliga,2020_2021,covid,1,Hertha,Stuttgart,0,2,A,3,4,Away Win,bad,medium,NA,NA,0.0,1.0,A
2020-10-17,Bundesliga,2020_2021,covid,1,Hoffenheim,Dortmund,0,1,A,6,6,Away Win,medium,medium,NA,NA,0.0,0.0,D
2020-10-17,Bundesliga,2020_2021,covid,1,M'gladbach,Wolfsburg,1,1,D,4,3,Draw,medium,bad,Stadion im Borussia-Park,54067.0,0.0,0.0,D
2020-10-17,Bundesliga,2020_2021,covid,1,Mainz,Leverkusen,0,1,A,0,3,Away Win,bad,bad,NA,NA,0.0,1.0,A
2020-10-17,La Liga,2020_2021,covid,1,Celta,Ath Madrid,0,2,A,1,5,Away Win,bad,medium,NA,NA,0.0,1.0,A
2020-10-17,La Liga,2020_2021,covid,1,Getafe,Barcelona,1,0,H,4,7,Home Win,medium,good,Alfonso Pérez,16000.0,0.0,0.0,D
2020-10-17,La Liga,2020_2021,covid,1,Granada,Sevilla,1,0,H,4,7,Home Win,medium,good,NA,NA,0.0,0.0,D
2020-10-17,La Liga,2020_2021,covid,1,Real Madrid,Cadiz,0,1,A,9,4,Away Win,good,medium,Santiago Bernabéu,80354.0,0.0,1.0,A
2020-10-17,Ligue 1,2020_2021,covid,1,Marseille,Bordeaux,3,1,H,3,4,Home Win,bad,medium,Vélodrome Stadyumu,60013.0,1.0,0.0,H
2020-10-17,Ligue 1,2020_2021,covid,1,Reims,Lorient,1,3,A,1,1,Away Win,bad,bad,Stade Auguste-Delaune II,21684.0,1.0,0.0,H
2020-10-17,Premier League,2020_2021,covid,1,Chelsea,Southampton,3,3,D,4,6,Draw,medium,medium,Stamford Bridge,42449.0,2.0,1.0,H
2020-10-17,Premier League,2020_2021,covid,1,Everton,Liverpool,2,2,D,9,6,Draw,good,medium,Goodison Park,40157.0,1.0,1.0,D
2020-10-17,Premier League,2020_2021,covid,1,Man City,Arsenal,1,0,H,4,6,Home Win,medium,medium,Etihad Stadium,47405.0,1.0,0.0,H
2020-10-17,Premier League,2020_2021,covid,1,Newcastle,Man United,1,4,A,4,3,Away Win,medium,bad,St James' Park,52409.0,1.0,1.0,D
2020-10-17,Serie A,2020_2021,covid,1,Crotone,Juventus,1,1,D,0,4,Draw,bad,medium,NA,NA,1.0,1.0,D
2020-10-17,Serie A,2020_2021,covid,1,Inter,Milan,1,2,A,7,9,Away Win,good,good,NA,NA,1.0,2.0,A
2020-10-17,Serie A,2020_2021,covid,1,Napoli,Atalanta,4,1,H,6,9,Home Win,medium,good,Stadio Arturo Collana,12000.0,4.0,0.0,H
2020-10-17,Serie A,2020_2021,covid,1,Sampdoria,Lazio,3,0,H,3,4,Home Win,bad,medium,NA,NA,2.0,0.0,H
2020-10-18,Bundesliga,2020_2021,covid,1,FC Koln,Ein Frankfurt,1,1,D,0,7,Draw,bad,good,NA,NA,0.0,1.0,A
2020-10-18,Bundesliga,2020_2021,covid,1,Schalke 04,Union Berlin,1,1,D,0,4,Draw,bad,medium,NA,NA,0.0,0.0,D
2020-10-18,La Liga,2020_2021,covid,1,Alaves,Elche,0,2,A,4,4,Away Win,medium,medium,Mendizorrotza,19900.0,0.0,1.0,A
2020-10-18,La Liga,2020_2021,covid,1,Ath Bilbao,Levante,2,0,H,3,3,Home Win,bad,bad,NA,NA,0.0,0.0,D
2020-10-18,La Liga,2020_2021,covid,1,Betis,Sociedad,0,3,A,3,6,Away Win,bad,medium,Benito Villamarín,52745.0,0.0,1.0,A
2020-10-18,La Liga,2020_2021,covid,1,Eibar,Osasuna,0,0,D,3,3,Draw,bad,bad,NA,NA,0.0,0.0,D
2020-10-18,La Liga,2020_2021,covid,1,Huesca,Valladolid,2,2,D,3,1,Draw,bad,bad,NA,NA,0.0,1.0,A
2020-10-18,La Liga,2020_2021,covid,1,Villarreal,Valencia,2,1,H,4,4,Home Win,medium,medium,El Madrigal,26000.0,1.0,1.0,D
2020-10-18,Ligue 1,2020_2021,covid,1,Angers,Metz,1,1,D,3,7,Draw,bad,good,NA,NA,1.0,1.0,D
2020-10-18,Ligue 1,2020_2021,covid,1,Lille,Lens,4,0,H,7,7,Home Win,good,good,Stade Borne de l'Espoir,50186.0,1.0,0.0,H
2020-10-18,Ligue 1,2020_2021,covid,1,Monaco,Montpellier,1,1,D,3,4,Draw,bad,medium,NA,NA,0.0,0.0,D
2020-10-18,Ligue 1,2020_2021,covid,1,Nantes,Brest,3,1,H,1,6,Home Win,bad,medium,Beaujoire Stadyumu,38285.0,2.0,0.0,H
2020-10-18,Ligue 1,2020_2021,covid,1,St Etienne,Nice,1,3,A,1,4,Away Win,bad,medium,NA,NA,0.0,2.0,A
2020-10-18,Ligue 1,2020_2021,covid,1,Strasbourg,Lyon,2,3,A,3,3,Away Win,bad,bad,Meinau Stadyumu,29230.0,1.0,3.0,A
2020-10-18,Premier League,2020_2021,covid,1,Crystal Palace,Brighton,1,1,D,3,3,Draw,bad,bad,Selhurst Park,26225.0,1.0,0.0,H
2020-10-18,Premier League,2020_2021,covid,1,Leicester,Aston Villa,0,1,A,6,9,Away Win,medium,good,King Power Stadyumu,32312.0,0.0,0.0,D
2020-10-18,Premier League,2020_2021,covid,1,Sheffield United,Fulham,1,1,D,0,0,Draw,bad,bad,NA,NA,0.0,0.0,D
2020-10-18,Premier League,2020_2021,covid,1,Tottenham,West Ham,3,3,D,7,6,Draw,good,medium,White Hart Lane,36230.0,3.0,0.0,H
2020-10-18,Serie A,2020_2021,covid,1,Bologna,Sassuolo,3,4,A,3,7,Away Win,bad,good,Stadio Renato Dall'Ara,38279.0,2.0,1.0,H
2020-10-18,Serie A,2020_2021,covid,1,Roma,Benevento,5,2,H,5,6,Home Win,medium,medium,Campo Testaccio,20000.0,2.0,1.0,H
2020-10-18,Serie A,2020_2021,covid,1,Spezia,Fiorentina,2,2,D,3,3,Draw,bad,bad,NA,NA,1.0,2.0,A
2020-10-18,Serie A,2020_2021,covid,1,Torino,Cagliari,2,3,A,0,1,Away Win,bad,bad,Stadio Filadelfia,4000.0,1.0,2.0,A
2020-10-18,Serie A,2020_2021,covid,1,Udinese,Parma,3,2,H,0,3,Home Win,bad,bad,Stadio Friuli,25144.0,1.0,1.0,D
2020-10-19,Premier League,2020_2021,covid,1,Leeds,Wolves,0,1,A,7,3,Away Win,good,bad,NA,NA,0.0,0.0,D
2020-10-19,Premier League,2020_2021,covid,1,West Brom,Burnley,0,0,D,1,0,Draw,bad,bad,NA,NA,0.0,0.0,D
2020-10-19,Serie A,2020_2021,covid,1,Verona,Genoa,0,0,D,4,3,Draw,medium,bad,NA,NA,0.0,0.0,D
2020-10-23,Bundesliga,2020_2021,covid,1,Stuttgart,FC Koln,1,1,D,7,1,Draw,good,bad,MHPArena,60469.0,1.0,1.0,D
2020-10-23,La Liga,2020_2021,covid,1,Elche,Valencia,2,1,H,7,3,Home Win,good,bad,NA,NA,2.0,0.0,H
2020-10-23,Ligue 1,2020_2021,covid,1,Rennes,Angers,1,2,A,5,4,Away Win,medium,medium,Stade de la Route de Lorient,31127.0,1.0,1.0,D
2020-10-23,Premier League,2020_2021,covid,1,Aston Villa,Leeds,0,3,A,9,4,Away Win,good,medium,Villa Park,42786.0,0.0,0.0,D
2020-10-23,Serie A,2020_2021,covid,1,Sassuolo,Torino,3,3,D,9,0,Draw,good,bad,NA,NA,0.0,1.0,A
2020-10-24,Bundesliga,2020_2021,covid,1,Bayern Munich,Ein Frankfurt,5,0,H,6,7,Home Win,medium,good,NA,NA,2.0,0.0,H
2020-10-24,Bundesliga,2020_2021,covid,1,Dortmund,Schalke 04,3,0,H,6,1,Home Win,medium,bad,Signal Iduna Park,81359.0,0.0,0.0,D
2020-10-24,Bundesliga,2020_2021,covid,1,Mainz,M'gladbach,2,3,A,0,5,Away Win,bad,medium,NA,NA,2.0,1.0,H
2020-10-24,Bundesliga,2020_2021,covid,1,RB Leipzig,Hertha,2,1,H,7,0,Home Win,good,bad,Red Bull Arena,44345.0,1.0,1.0,D
2020-10-24,Bundesliga,2020_2021,covid,1,Union Berlin,Freiburg,1,1,D,5,2,Draw,medium,bad,Stadion An der Alten Försterei,22012.0,1.0,1.0,D
2020-10-24,La Liga,2020_2021,covid,1,Ath Madrid,Betis,2,0,H,5,3,Home Win,medium,bad,Vicente Calderón,54851.0,0.0,0.0,D
2020-10-24,La Liga,2020_2021,covid,1,Barcelona,Real Madrid,1,3,A,4,6,Away Win,medium,medium,Camp Nou,99354.0,1.0,1.0,D
2020-10-24,La Liga,2020_2021,covid,1,Osasuna,Ath Bilbao,1,0,H,4,3,Home Win,medium,bad,Reyno de Navarra,19800.0,0.0,0.0,D
2020-10-24,La Liga,2020_2021,covid,1,Sevilla,Eibar,0,1,A,4,4,Away Win,medium,medium,Ramón Sánchez Pizjuán,48649.0,0.0,1.0,A
2020-10-24,Ligue 1,2020_2021,covid,1,Lorient,Marseille,0,1,A,4,5,Away Win,medium,medium,NA,NA,0.0,0.0,D
2020-10-24,Ligue 1,2020_2021,covid,1,Paris SG,Dijon,4,0,H,9,2,Home Win,good,bad,NA,NA,2.0,0.0,H
2020-10-24,Premier League,2020_2021,covid,1,Fulham,Crystal Palace,1,2,A,1,1,Away Win,bad,bad,Craven Cottage,25700.0,0.0,1.0,A
2020-10-24,Premier League,2020_2021,covid,1,Liverpool,Sheffield United,2,1,H,4,1,Home Win,medium,bad,Anfield,45276.0,1.0,1.0,D
2020-10-24,Premier League,2020_2021,covid,1,Man United,Chelsea,0,0,D,6,5,Draw,medium,medium,Old Trafford,75653.0,0.0,0.0,D
2020-10-24,Premier League,2020_2021,covid,1,West Ham,Man City,1,1,D,7,4,Draw,good,medium,The Boleyn Ground,35303.0,1.0,0.0,H
2020-10-24,Serie A,2020_2021,covid,1,Atalanta,Sampdoria,1,3,A,6,6,Away Win,medium,medium,Stadio Atleti Azzurri d'Italia,26562.0,0.0,1.0,A
2020-10-24,Serie A,2020_2021,covid,1,Genoa,Inter,0,2,A,4,4,Away Win,medium,medium,NA,NA,0.0,0.0,D
2020-10-24,Serie A,2020_2021,covid,1,Lazio,Bologna,2,1,H,1,3,Home Win,bad,bad,NA,NA,0.0,0.0,D
2020-10-25,Bundesliga,2020_2021,covid,1,Werder Bremen,Hoffenheim,1,1,D,7,3,Draw,good,bad,Weser Stadyumu,42358.0,1.0,1.0,D
2020-10-25,Bundesliga,2020_2021,covid,1,Wolfsburg,Bielefeld,2,1,H,3,3,Home Win,bad,bad,Volkswagen Arena,30000.0,2.0,0.0,H
2020-10-25,La Liga,2020_2021,covid,1,Cadiz,Villarreal,0,0,D,7,7,Draw,good,good,NA,NA,0.0,0.0,D
2020-10-25,La Liga,2020_2021,covid,1,Getafe,Granada,0,1,A,6,4,Away Win,medium,medium,Alfonso Pérez,16000.0,0.0,1.0,A
2020-10-25,La Liga,2020_2021,covid,1,Sociedad,Huesca,4,1,H,6,3,Home Win,medium,bad,Anoeta,32076.0,1.0,0.0,H
2020-10-25,La Liga,2020_2021,covid,1,Valladolid,Alaves,0,2,A,1,3,Away Win,bad,bad,José Zorilla,26512.0,0.0,0.0,D
2020-10-25,Ligue 1,2020_2021,covid,1,Bordeaux,Nimes,2,0,H,4,4,Home Win,medium,medium,NA,NA,0.0,0.0,D
2020-10-25,Ligue 1,2020_2021,covid,1,Brest,Strasbourg,0,3,A,3,0,Away Win,bad,bad,NA,NA,0.0,2.0,A
2020-10-25,Ligue 1,2020_2021,covid,1,Lyon,Monaco,4,1,H,5,4,Home Win,medium,medium,Gerland Stadyumu,41044.0,4.0,0.0,H
2020-10-25,Ligue 1,2020_2021,covid,1,Metz,St Etienne,2,0,H,5,0,Home Win,medium,bad,NA,NA,1.0,0.0,H
2020-10-25,Ligue 1,2020_2021,covid,1,Montpellier,Reims,0,4,A,2,1,Away Win,bad,bad,Stade de la Mosson,32939.0,0.0,3.0,A
2020-10-25,Ligue 1,2020_2021,covid,1,Nice,Lille,1,1,D,7,9,Draw,good,good,Grand Stade Nice,35624.0,0.0,0.0,D
2020-10-25,Premier League,2020_2021,covid,1,Arsenal,Leicester,0,1,A,3,3,Away Win,bad,bad,Emirates Stadyumu,60361.0,0.0,0.0,D
2020-10-25,Premier League,2020_2021,covid,1,Southampton,Everton,2,0,H,7,7,Home Win,good,good,St Mary's Stadium,32689.0,2.0,0.0,H
2020-10-25,Premier League,2020_2021,covid,1,Wolves,Newcastle,1,1,D,6,4,Draw,medium,medium,Molineux,24259.0,0.0,0.0,D
2020-10-25,Serie A,2020_2021,covid,1,Benevento,Napoli,1,2,A,3,9,Away Win,bad,good,NA,NA,1.0,0.0,H
2020-10-25,Serie A,2020_2021,covid,1,Cagliari,Crotone,4,2,H,3,1,Home Win,bad,bad,Unipol Domus,16233.0,3.0,2.0,H
2020-10-25,Serie A,2020_2021,covid,1,Fiorentina,Udinese,3,2,H,1,3,Home Win,bad,bad,Stadio Artemio Franchi,43147.0,2.0,1.0,H
2020-10-25,Serie A,2020_2021,covid,1,Juventus,Verona,1,1,D,5,4,Draw,medium,medium,Juventus Stadium,41507.0,0.0,0.0,D
2020-10-25,Serie A,2020_2021,covid,1,Parma,Spezia,2,2,D,3,4,Draw,bad,medium,Stadio Ennio Tardini,27906.0,1.0,2.0,A
2020-10-26,Bundesliga,2020_2021,covid,1,Leverkusen,Augsburg,3,1,H,5,4,Home Win,medium,medium,NA,NA,1.0,0.0,H
2020-10-26,La Liga,2020_2021,covid,1,Levante,Celta,1,1,D,0,0,Draw,bad,bad,NA,NA,0.0,0.0,D
2020-10-26,Premier League,2020_2021,covid,1,Brighton,West Brom,1,1,D,1,2,Draw,bad,bad,Falmer Stadyumu,22500.0,1.0,0.0,H
2020-10-26,Premier League,2020_2021,covid,1,Burnley,Tottenham,0,1,A,1,5,Away Win,bad,medium,NA,NA,0.0,0.0,D
2020-10-26,Serie A,2020_2021,covid,1,Milan,Roma,3,3,D,9,7,Draw,good,good,NA,NA,1.0,1.0,D
2020-10-30,Bundesliga,2020_2021,covid,1,Schalke 04,Stuttgart,1,1,D,1,5,Draw,bad,medium,NA,NA,1.0,0.0,H
2020-10-30,La Liga,2020_2021,covid,1,Eibar,Cadiz,0,2,A,7,5,Away Win,good,medium,NA,NA,0.0,2.0,A
2020-10-30,Premier League,2020_2021,covid,1,Wolves,Crystal Palace,2,0,H,7,4,Home Win,good,medium,Molineux,24259.0,2.0,0.0,H
2020-10-31,Bundesliga,2020_2021,covid,1,Augsburg,Mainz,3,1,H,1,0,Home Win,bad,bad,Impuls Arena,30660.0,1.0,0.0,H
2020-10-31,Bundesliga,2020_2021,covid,1,Bielefeld,Dortmund,0,2,A,0,9,Away Win,bad,good,NA,NA,0.0,0.0,D
2020-10-31,Bundesliga,2020_2021,covid,1,Ein Frankfurt,Werder Bremen,1,1,D,4,5,Draw,medium,medium,Frankfurt Stadyumu,52300.0,0.0,0.0,D
2020-10-31,Bundesliga,2020_2021,covid,1,FC Koln,Bayern Munich,1,2,A,2,9,Away Win,bad,good,NA,NA,0.0,2.0,A
2020-10-31,Bundesliga,2020_2021,covid,1,M'gladbach,RB Leipzig,1,0,H,7,9,Home Win,good,good,Stadion im Borussia-Park,54067.0,0.0,0.0,D
2020-10-31,La Liga,2020_2021,covid,1,Alaves,Barcelona,1,1,D,6,1,Draw,medium,bad,Mendizorrotza,19900.0,1.0,0.0,H
2020-10-31,La Liga,2020_2021,covid,1,Ath Bilbao,Sevilla,2,1,H,3,1,Home Win,bad,bad,NA,NA,0.0,1.0,A
2020-10-31,La Liga,2020_2021,covid,1,Osasuna,Ath Madrid,1,3,A,7,7,Away Win,good,good,Reyno de Navarra,19800.0,0.0,1.0,A
2020-10-31,La Liga,2020_2021,covid,1,Real Madrid,Huesca,4,1,H,6,2,Home Win,medium,bad,Santiago Bernabéu,80354.0,2.0,0.0,H
2020-10-31,Ligue 1,2020_2021,covid,1,Nantes,Paris SG,0,3,A,3,9,Away Win,bad,good,Beaujoire Stadyumu,38285.0,0.0,0.0,D
2020-10-31,Ligue 1,2020_2021,covid,1,Rennes,Brest,2,1,H,2,3,Home Win,bad,bad,Stade de la Route de Lorient,31127.0,0.0,0.0,D
2020-10-31,Premier League,2020_2021,covid,1,Burnley,Chelsea,0,3,A,1,5,Away Win,bad,medium,NA,NA,0.0,1.0,A
2020-10-31,Premier League,2020_2021,covid,1,Liverpool,West Ham,2,1,H,4,5,Home Win,medium,medium,Anfield,45276.0,1.0,1.0,D
2020-10-31,Premier League,2020_2021,covid,1,Sheffield United,Man City,0,1,A,1,5,Away Win,bad,medium,NA,NA,0.0,1.0,A
2020-10-31,Serie A,2020_2021,covid,1,Bologna,Cagliari,3,2,H,0,6,Home Win,bad,medium,Stadio Renato Dall'Ara,38279.0,1.0,1.0,D
2020-10-31,Serie A,2020_2021,covid,1,Crotone,Atalanta,1,2,A,1,3,Away Win,bad,bad,NA,NA,1.0,2.0,A
2020-10-31,Serie A,2020_2021,covid,1,Inter,Parma,2,2,D,4,4,Draw,medium,medium,NA,NA,0.0,0.0,D
2020-11-01,Bundesliga,2020_2021,covid,1,Freiburg,Leverkusen,2,4,A,2,7,Away Win,bad,good,Kara Orman Stadyumu,24036.0,1.0,2.0,A
2020-11-01,Bundesliga,2020_2021,covid,1,Hertha,Wolfsburg,1,1,D,0,5,Draw,bad,medium,NA,NA,1.0,1.0,D
2020-11-01,La Liga,2020_2021,covid,1,Betis,Elche,3,1,H,3,7,Home Win,bad,good,Benito Villamarín,52745.0,2.0,0.0,H
2020-11-01,La Liga,2020_2021,covid,1,Celta,Sociedad,1,4,A,1,9,Away Win,bad,good,NA,NA,0.0,2.0,A
2020-11-01,La Liga,2020_2021,covid,1,Granada,Levante,1,1,D,7,1,Draw,good,bad,NA,NA,1.0,1.0,D
2020-11-01,La Liga,2020_2021,covid,1,Valencia,Getafe,2,2,D,0,3,Draw,bad,bad,Mestalla,55000.0,1.0,0.0,H
2020-11-01,Ligue 1,2020_2021,covid,1,Angers,Nice,0,3,A,4,7,Away Win,medium,good,NA,NA,0.0,2.0,A
2020-11-01,Ligue 1,2020_2021,covid,1,Dijon,Lorient,0,0,D,1,3,Draw,bad,bad,NA,NA,0.0,0.0,D
2020-11-01,Ligue 1,2020_2021,covid,1,Lille,Lyon,1,1,D,7,7,Draw,good,good,Stade Borne de l'Espoir,50186.0,1.0,1.0,D
2020-11-01,Ligue 1,2020_2021,covid,1,Monaco,Bordeaux,4,0,H,1,6,Home Win,bad,medium,NA,NA,3.0,0.0,H
2020-11-01,Ligue 1,2020_2021,covid,1,Nimes,Metz,0,1,A,3,7,Away Win,bad,good,NA,NA,0.0,1.0,A
2020-11-01,Ligue 1,2020_2021,covid,1,Reims,Strasbourg,2,1,H,4,3,Home Win,medium,bad,Stade Auguste-Delaune II,21684.0,2.0,1.0,H
2020-11-01,Ligue 1,2020_2021,covid,1,St Etienne,Montpellier,0,1,A,0,1,Away Win,bad,bad,NA,NA,0.0,1.0,A
2020-11-01,Premier League,2020_2021,covid,1,Aston Villa,Southampton,3,4,A,6,7,Away Win,medium,good,Villa Park,42786.0,0.0,3.0,A
2020-11-01,Premier League,2020_2021,covid,1,Man United,Arsenal,0,1,A,4,3,Away Win,medium,bad,Old Trafford,75653.0,0.0,0.0,D
2020-11-01,Premier League,2020_2021,covid,1,Newcastle,Everton,2,1,H,4,4,Home Win,medium,medium,St James' Park,52409.0,0.0,0.0,D
2020-11-01,Premier League,2020_2021,covid,1,Tottenham,Brighton,2,1,H,7,2,Home Win,good,bad,White Hart Lane,36230.0,1.0,0.0,H
2020-11-01,Serie A,2020_2021,covid,1,Napoli,Sassuolo,0,2,A,9,7,Away Win,good,good,Stadio Arturo Collana,12000.0,0.0,0.0,D
2020-11-01,Serie A,2020_2021,covid,1,Roma,Fiorentina,2,0,H,7,4,Home Win,good,medium,Campo Testaccio,20000.0,1.0,0.0,H
2020-11-01,Serie A,2020_2021,covid,1,Sampdoria,Genoa,1,1,D,9,1,Draw,good,bad,NA,NA,1.0,1.0,D
2020-11-01,Serie A,2020_2021,covid,1,Spezia,Juventus,1,4,A,2,3,Away Win,bad,bad,NA,NA,1.0,1.0,D
2020-11-01,Serie A,2020_2021,covid,1,Torino,Lazio,3,4,A,1,4,Away Win,bad,medium,Stadio Filadelfia,4000.0,2.0,1.0,H
2020-11-01,Serie A,2020_2021,covid,1,Udinese,Milan,1,2,A,3,7,Away Win,bad,good,Stadio Friuli,25144.0,0.0,1.0,A
2020-11-02,Bundesliga,2020_2021,covid,1,Hoffenheim,Union Berlin,1,3,A,1,5,Away Win,bad,medium,NA,NA,0.0,0.0,D
2020-11-02,La Liga,2020_2021,covid,1,Villarreal,Valladolid,2,0,H,5,1,Home Win,medium,bad,El Madrigal,26000.0,2.0,0.0,H
2020-11-02,Premier League,2020_2021,covid,1,Fulham,West Brom,2,0,H,1,2,Home Win,bad,bad,Craven Cottage,25700.0,2.0,0.0,H
2020-11-02,Premier League,2020_2021,covid,1,Leeds,Leicester,1,4,A,4,3,Away Win,medium,bad,NA,NA,0.0,2.0,A
2020-11-02,Serie A,2020_2021,covid,1,Verona,Benevento,3,1,H,2,3,Home Win,bad,bad,NA,NA,1.0,0.0,H
2020-11-04,Serie A,2020_2021,covid,1,Genoa,Torino,1,2,A,2,1,Away Win,bad,bad,NA,NA,0.0,2.0,A
2020-11-06,Bundesliga,2020_2021,covid,1,Werder Bremen,FC Koln,1,1,D,3,2,Draw,bad,bad,Weser Stadyumu,42358.0,0.0,0.0,D
2020-11-06,La Liga,2020_2021,covid,1,Elche,Celta,1,1,D,6,1,Draw,medium,bad,NA,NA,1.0,1.0,D
2020-11-06,Ligue 1,2020_2021,covid,1,Strasbourg,Marseille,0,1,A,3,7,Away Win,bad,good,Meinau Stadyumu,29230.0,0.0,0.0,D
2020-11-06,Premier League,2020_2021,covid,1,Brighton,Burnley,0,0,D,2,1,Draw,bad,bad,Falmer Stadyumu,22500.0,0.0,0.0,D
2020-11-06,Premier League,2020_2021,covid,1,Southampton,Newcastle,2,0,H,7,4,Home Win,good,medium,St Mary's Stadium,32689.0,1.0,0.0,H
2020-11-06,Serie A,2020_2021,covid,1,Sassuolo,Udinese,0,0,D,7,3,Draw,good,bad,NA,NA,0.0,0.0,D
2020-11-07,Bundesliga,2020_2021,covid,1,Augsburg,Hertha,0,3,A,3,1,Away Win,bad,bad,Impuls Arena,30660.0,0.0,1.0,A
2020-11-07,Bundesliga,2020_2021,covid,1,Dortmund,Bayern Munich,2,3,A,9,9,Away Win,good,good,Signal Iduna Park,81359.0,1.0,1.0,D
2020-11-07,Bundesliga,2020_2021,covid,1,Mainz,Schalke 04,2,2,D,0,2,Draw,bad,bad,NA,NA,2.0,1.0,H
2020-11-07,Bundesliga,2020_2021,covid,1,RB Leipzig,Freiburg,3,0,H,6,2,Home Win,medium,bad,Red Bull Arena,44345.0,1.0,0.0,H
2020-11-07,Bundesliga,2020_2021,covid,1,Stuttgart,Ein Frankfurt,2,2,D,5,2,Draw,medium,bad,MHPArena,60469.0,2.0,0.0,H
2020-11-07,Bundesliga,2020_2021,covid,1,Union Berlin,Bielefeld,5,0,H,5,0,Home Win,medium,bad,Stadion An der Alten Försterei,22012.0,3.0,0.0,H
2020-11-07,La Liga,2020_2021,covid,1,Ath Madrid,Cadiz,4,0,H,9,7,Home Win,good,good,Vicente Calderón,54851.0,2.0,0.0,H
2020-11-07,La Liga,2020_2021,covid,1,Barcelona,Betis,5,2,H,1,3,Home Win,bad,bad,Camp Nou,99354.0,1.0,1.0,D
2020-11-07,La Liga,2020_2021,covid,1,Huesca,Eibar,1,1,D,1,4,Draw,bad,medium,NA,NA,0.0,1.0,A
2020-11-07,La Liga,2020_2021,covid,1,Sevilla,Osasuna,1,0,H,0,4,Home Win,bad,medium,Ramón Sánchez Pizjuán,48649.0,0.0,0.0,D
